protAlbicans,geneID,protAuris,start,end,ANNOT_GENE_NAME,function,length,Ident,Align,Mismatches,Gaps,qStart,qEnd,sStart,sEnd,EValue,Score,qCover,ANNOT_GENE_ENTREZ_ID
C7_03200C_A-T-p1,B9J08_000854,PIS58357.1,763824,764774,C7_03200C_A,Pyridox_oxase_2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PRA8],228,54.7,95,43,0,222,316,134,228,8.96e-31,114,30.1,
C7_03180C_A-T-p1,B9J08_000855,PIS58358.1,766206,766836,C7_03180C_A,Histone H1 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PR93],180,77.6,76,17,0,10,85,18,93,6.03e-32,113,31.4,
C7_03130C_A-T-p1,B9J08_000856,PIS58359.1,767232,767846,C7_03130C_A,Dihydrofolate reductase [Source:UniProtKB/TrEMBL;Acc:Q5A5E0],192,43.7,199,100,4,3,200,2,189,9.11e-56,173,97.1,
C4_05940W_A-T-p1,B9J08_000857,PIS58360.1,767895,770120,C4_05940W_A,Pps1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PMG3],1018,30.9,521,276,18,300,739,490,1007,3.52e-61,220,59.4,
C2_04220C_A-T-p1,B9J08_000860,PIS58363.1,775095,775811,C2_04220C_A,NET domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PH31],263,66.8,265,62,5,1,241,1,263,1.62e-118,337,100,
C2_04210W_A-T-p1,B9J08_000861,PIS58364.1,775926,777089,C2_04210W_A,WD_REPEATS_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PH43],457,38.6,435,209,7,5,386,27,456,1.20e-82,258,98.7,
C2_04200W_A-T-p1,B9J08_000862,PIS58365.1,777618,779732,C2_04200W_A,Transcription factor TBF1 [Source:UniProtKB/Swiss-Prot;Acc:Q5AHJ5],886,54.6,592,207,10,116,681,193,748,8.43e-188,554,80.4,
C2_04190C_A-T-p1,B9J08_000863,PIS58366.1,781047,782459,C2_04190C_A,4-aminobutyrate aminotransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PH55],471,71.6,469,131,1,2,470,5,471,1.25e-255,702,99.8,
C2_04180C_A-T-p1,B9J08_000864,PIS58367.1,783539,784489,C2_04180C_A,"Putative mitochondrial carrier family transporter, rat catheter biofilm induced",326,76.3,308,72,1,9,316,20,326,9.95e-173,479,97.5,
C2_04170C_A-T-p1,B9J08_000865,PIS58368.1,785091,785339,C2_04170C_A,"(orf19.804.1) Ortholog of S. cerevisiae : YPR010C-A, C. dubliniensis CD36 : Cd36_02990, C. parapsilosis CDC317 : CPAR2_211020, C. auris B8441 : B9J08_000865 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_116148",76,56.2,73,31,1,5,77,5,76,3.00e-23,82.4,89.0,
C2_04160W_A-T-p1,B9J08_000866,PIS58369.1,785470,786288,C2_04160W_A,"Putative protein of unknown function, possibly mitochondrial, Hap43-repressed, Spider biofilm repressed",285,52.0,252,116,3,23,271,26,275,4.03e-86,256,91.5,
C2_04150C_A-T-p1,B9J08_000867,PIS58370.1,786967,787341,C2_04150C_A,V-type proton ATPase subunit F [Source:UniProtKB/TrEMBL;Acc:A0A1D8PH17],118,83.1,118,20,0,7,124,1,118,6.82e-71,206,95.2,
C2_04140W_A-T-p1,B9J08_000868,PIS58371.1,787434,789038,C2_04140W_A,Chitin biosynthesis protein CHS5 [Source:UniProtKB/Swiss-Prot;Acc:O74161],562,72.7,315,79,2,1,313,1,310,1.58e-157,459,58.6,
C2_04130W_A-T-p1,B9J08_000869,PIS58372.1,789189,791027,C2_04130W_A,Rpd3L histone deacetylase complex subunit [Source:UniProtKB/TrEMBL;Acc:A0A1D8PH30],610,62.5,256,80,3,359,610,367,610,4.99e-94,299,41.2,
C2_04120C_A-T-p1,B9J08_000870,PIS58373.1,792389,793819,C2_04120C_A,Nucleolar protein 12 [Source:UniProtKB/Swiss-Prot;Acc:Q5AHI7],455,52.2,498,163,12,1,469,1,452,1.13e-111,335,98.5,
CR_04480C_A-T-p1,B9J08_000871,PIS58374.1,794318,795811,CR_04480C_A,"Cysteine proteinase 1, mitochondrial [Source:UniProtKB/TrEMBL;Acc:Q5A6L5]",509,55.0,509,217,6,1,497,1,509,7.40e-202,568,100,
C2_05680W_A-T-p1,B9J08_000872,PIS58375.1,796076,798637,C2_05680W_A,Component of oligomeric Golgi complex 4 [Source:UniProtKB/TrEMBL;Acc:Q59T37],889,48.1,879,410,14,15,852,15,888,4.03e-273,778,98.2,
C2_05690C_A-T-p1,B9J08_000873,PIS58376.1,798719,799369,C2_05690C_A,mRNA 3'-end-processing protein YTH1 [Source:UniProtKB/Swiss-Prot;Acc:Q59T36],215,77.6,174,38,1,1,173,1,174,2.36e-74,222,80.1,
C2_05700W_A-T-p1,B9J08_000874,PIS58377.1,800331,801737,C2_05700W_A,Fumarate reductase [Source:UniProtKB/TrEMBL;Acc:Q59T35],503,52.7,488,196,14,5,464,18,498,1.27e-158,457,98.3,
C2_05740W_A-T-p1,B9J08_000875,PIS58378.1,801763,802986,C2_05740W_A,Nem1-Spo7 phosphatase regulatory subunit [Source:UniProtKB/TrEMBL;Acc:Q59T32],514,58.8,296,116,2,98,391,203,494,4.23e-104,315,72.2,
C2_05730C_A-T-p1,B9J08_000876,PIS58379.1,804207,805649,C2_05730C_A,GPI-anchored wall transfer protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q873N2],485,55.2,495,193,10,2,480,4,485,1.90e-164,471,99.8,
C2_05720C_A-T-p1,B9J08_000877,PIS58380.1,805981,807240,C2_05720C_A,Oxysterol-binding protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHG1],430,68.9,421,122,4,2,417,12,428,1.17e-204,569,99.3,
C2_05710C_A-T-p1,B9J08_000878,PIS58381.1,807667,807990,C2_05710C_A,Ribosomal 60S subunit protein L33A [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHH4],107,87.9,107,13,0,1,107,1,107,1.28e-66,194,100,
C2_05800C_A-T-p1,B9J08_000879,PIS58382.1,809431,810723,C2_05800C_A,GRIP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHG9],453,59.1,132,45,3,303,425,320,451,3.08e-40,147,28.6,
C2_05790C_A-T-p1,B9J08_000880,PIS58383.1,811708,814461,C2_05790C_A,Replication factor C subunit 1 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHI0],888,59.2,736,280,7,184,912,142,864,2.73e-267,766,78.3,
C2_05780C_A-T-p1,B9J08_000881,PIS58384.1,815172,816554,C2_05780C_A,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHG7],446,60.1,306,115,3,153,455,141,442,7.79e-128,376,65.9,
C2_05760C_A-T-p1,B9J08_000882,PIS58385.1,817145,817477,C2_05760C_A,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1 [Source:UniProtKB/TrEMBL;Acc:Q59T30],110,80.0,110,22,0,1,110,1,110,1.93e-67,196,100,
C2_05750W_A-T-p1,B9J08_000883,PIS58386.1,817750,818970,C2_05750W_A,Ribosome biogenesis protein NOP53 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHI7],416,40.4,418,224,11,7,406,6,416,1.33e-64,210,98.5,
CR_07680C_A-T-p1,B9J08_000885,PIS58388.1,821989,823824,CR_07680C_A,RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PTK2],814,32.0,528,239,20,87,511,154,664,1.17e-59,211,69.6,
CR_07670W_A-T-p1,B9J08_000886,PIS58389.1,824136,824891,CR_07670W_A,Nfu_N domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59N44],262,65.0,240,65,4,14,246,21,248,2.48e-96,281,92.8,
CR_07600W_A-T-p1,B9J08_000887,PIS58390.1,825102,828284,CR_07600W_A,DNA-dependent ATPase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PTJ0],1097,49.7,1050,446,22,52,1038,60,1090,7.77e-290,836,93.1,
CR_08320W_A-T-p1,B9J08_000888,PIS58391.1,829625,830680,CR_08320W_A,Ats1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PTP4],300,40.0,315,159,10,39,347,9,299,8.52e-66,208,88.0,
CR_08330W_A-T-p1,B9J08_000889,PIS58392.1,831175,831798,CR_08330W_A,DUF775 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A363],221,56.8,220,78,6,1,206,3,219,2.18e-76,227,99.5,
C7_00160C_A-T-p1,B9J08_000894,PIS58396.1,840293,840799,C7_00160C_A,Ribosome biogenesis protein ALB1 [Source:UniProtKB/Swiss-Prot;Acc:Q5AFG1],153,45.9,170,73,4,1,168,1,153,1.45e-36,122,100,
C7_00150W_A-T-p1,B9J08_000895,PIS58397.1,840932,841624,C7_00150W_A,Ribulose-phosphate 3-epimerase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQI4],230,64.9,228,78,2,1,226,1,228,8.25e-113,320,98.3,
CR_01340W_A-T-p1,B9J08_000896,PIS58398.1,843951,845570,CR_01340W_A,MFS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A9E8],548,47.5,541,268,6,2,536,8,538,4.85e-178,511,99.3,
C7_00140C_A-T-p1,B9J08_000897,PIS58399.1,845977,846501,C7_00140C_A,ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQI0],176,63.3,177,59,5,1,172,1,176,4.38e-67,200,98.9,
C7_00130W_A-T-p1,B9J08_000898,PIS58400.1,846540,847655,C7_00130W_A,A to I editase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQJ6],347,47.3,376,160,12,4,371,2,347,8.34e-98,292,99.2,
C7_00120W_A-T-p1,B9J08_000899,PIS58401.1,848056,848511,C7_00120W_A,Mitochondrial fission 1 protein [Source:UniProtKB/Swiss-Prot;Acc:Q5AFF7],154,55.4,148,63,2,6,151,7,153,2.85e-52,161,96.7,
C3_01880W_A-T-p1,B9J08_000900,PIS58402.1,849093,850730,C3_01880W_A,"Dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase [Source:UniProtKB/Swiss-Prot;Acc:Q5AJD2]",587,67.3,548,167,2,5,542,39,584,3.27e-273,754,98.7,
C4_06570C_A-T-p1,B9J08_000901,PIS58403.1,851093,852823,C4_06570C_A,Pyruvate decarboxylase [Source:UniProtKB/Swiss-Prot;Acc:P83779],567,58.2,572,226,6,5,574,4,564,4.31e-221,622,99.0,
C3_05470W_A-T-p1,B9J08_000902,PIS58404.1,852924,855182,C3_05470W_A,Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PK74],900,42.2,875,318,16,51,749,37,899,1.12e-187,556,93.0,
C3_05460W_A-T-p1,B9J08_000903,PIS58405.1,855517,857460,C3_05460W_A,Aa_trans domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKB2],762,53.6,699,239,9,26,645,68,760,2.89e-225,643,95.8,
C2_03030W_A-T-p1,B9J08_000904,PIS58406.1,858714,861614,C2_03030W_A,DNA ligase 4 [Source:UniProtKB/Swiss-Prot;Acc:P52496],928,39.7,965,537,17,5,963,2,927,1.55e-226,664,99.3,
C3_05450C_A-T-p1,B9J08_000905,PIS58407.1,864087,864731,C3_05450C_A,"Protein of unknown function, Hap43-repressed gene, repressed by nitric oxide, Spider biofilm induced",390,61.3,31,12,0,184,214,360,390,8.75e-07,46.6,14.5,
C4_06200W_A-T-p1,B9J08_000906,PIS58408.1,870463,870687,C4_06200W_A,"(orf19.2917.1) Ortholog of C. parapsilosis CDC317 : CPAR2_401885, C. auris B8441 : B9J08_000906, Pichia stipitis Pignal : psti_CGOB_00141 and Candida metapsilosis : CMET_534",69,33.3,39,26,0,6,44,18,56,2.39e-04,33.9,52.7,
C4_06190C_A-T-p1,B9J08_000907,PIS58409.1,870778,873546,C4_06190C_A,ATP-dependent DNA helicase MPH1 [Source:UniProtKB/Swiss-Prot;Acc:Q5A1A0],1187,62.1,662,234,3,31,687,115,764,2.91e-274,794,71.3,
C4_06170C_A-T-p1,B9J08_000908,PIS58410.1,874266,874811,C4_06170C_A,Translation machinery-associated protein 20 [Source:UniProtKB/TrEMBL;Acc:Q5A199],184,76.4,182,38,2,1,177,1,182,5.84e-99,281,97.8,
C4_06160W_A-T-p1,B9J08_000909,PIS58411.1,874831,876300,C4_06160W_A,CAP-Gly domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PMI5],502,34.3,498,300,15,4,483,7,495,5.90e-72,234,98.2,
C4_06210C_A-T-p1,B9J08_000910,PIS58412.1,876555,878078,C4_06210C_A,Found in mitochondrial proteome protein 38 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PMJ1],526,66.1,531,149,7,1,505,1,526,2.30e-229,639,99.6,
C4_06230C_A-T-p1,B9J08_000912,PIS58414.1,878904,880823,C4_06230C_A,Apyrase [Source:UniProtKB/TrEMBL;Acc:Q5A1A4],695,50.3,684,277,18,5,634,13,687,1.60e-221,631,98.6,
C4_06240W_A-T-p1,B9J08_000913,PIS58415.1,881119,882453,C4_06240W_A,"Ortholog of C. dubliniensis CD36 : Cd36_45760, C. parapsilosis CDC317 : CPAR2_401920, C. auris B8441 : B9J08_000913 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_126814",438,38.2,458,249,12,1,444,1,438,2.33e-91,281,100,
C4_04480C_A-T-p1,B9J08_000914,PIS58416.1,882587,883136,C4_04480C_A,Translation elongation factor 1 subunit beta [Source:UniProtKB/TrEMBL;Acc:A0A1D8PM35],213,85.9,213,26,1,1,209,1,213,1.69e-121,341,100,
C4_04500C_A-T-p1,B9J08_000915,PIS58417.1,885657,886412,C4_04500C_A,Protein-lysine N-methyltransferase EFM5 [Source:UniProtKB/TrEMBL;Acc:Q5A653],250,64.0,247,84,4,3,247,5,248,1.10e-106,306,97.6,
C4_04510W_A-T-p1,B9J08_000916,PIS58418.1,886641,890321,C4_04510W_A,B-block_TFIIIC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PM51],1399,27.2,1420,816,33,1,1224,1,1398,2.14e-124,415,99.8,
C4_04520W_A-T-p1,B9J08_000917,PIS58419.1,890456,891376,C4_04520W_A,Protein PXR1 [Source:UniProtKB/Swiss-Prot;Acc:Q5A660],276,63.6,308,78,4,1,306,1,276,3.86e-72,222,100,
C4_04530C_A-T-p1,B9J08_000918,PIS58420.1,891469,893121,C4_04530C_A,pH-responsive protein 1 [Source:UniProtKB/Swiss-Prot;Acc:P43076],548,64.7,470,154,6,9,467,9,477,9.77e-221,620,83.5,
C4_06260W_A-T-p1,B9J08_000919,PIS58421.1,896170,896270,C4_06260W_A,Predicted GPI-anchored protein 43 [Source:UniProtKB/Swiss-Prot;Acc:Q5A1A9],236,54.4,114,47,1,6,114,10,123,3.63e-36,125,46.6,
C4_06270C_A-T-p1,B9J08_000920,PIS58422.1,896279,897334,C4_06270C_A,3Beta_HSD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A1B0],350,72.7,344,93,1,4,346,5,348,1.25e-190,527,97.7,
C4_06350C_A-T-p1,B9J08_000921,PIS58423.1,897508,900849,C4_06350C_A,FG-nucleoporin [Source:UniProtKB/TrEMBL;Acc:A0A1D8PMK3],611,27.7,343,194,10,99,392,143,480,4.16e-18,87.4,26.4,
CR_00390W_A-T-p1,B9J08_000922,PIS58424.1,901956,906671,CR_00390W_A,Mms22p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PRP3],1704,24.9,1549,952,47,111,1505,159,1650,3.83e-90,322,88.8,
CR_00400C_A-T-p1,B9J08_000923,PIS58425.1,906732,908408,CR_00400C_A,SWR1-complex protein 4 [Source:UniProtKB/Swiss-Prot;Acc:Q5AAJ7],635,53.0,641,211,9,1,557,1,635,9.34e-192,550,99.8,
C4_06430C_A-T-p1,B9J08_000924,PIS58426.1,908564,910054,C4_06430C_A,"Ortholog(s) have role in cellular response to oxidative stress, protein quality control for misfolded or incompletely synthesized proteins and mitochondrial inner membrane localization",543,63.1,501,130,7,40,490,43,538,4.77e-218,610,90.9,
CR_02910W_A-T-p1,B9J08_000925,PIS58427.1,910359,912695,CR_02910W_A,Autophagy-related protein 13 [Source:UniProtKB/Swiss-Prot;Acc:Q5A1Z5],761,39.4,781,292,24,28,740,33,700,6.36e-106,340,91.6,
C1_09830W_A-T-p1,B9J08_000926,PIS58428.1,913948,918093,C1_09830W_A,SKI complex subunit tetratricopeptide repeat protein [Source:UniProtKB/TrEMBL;Acc:Q5APB7],1400,45.6,1393,721,10,2,1368,3,1384,0.0,1216,99.0,
CR_02890C_A-T-p1,B9J08_000927,PIS58429.1,918742,920538,CR_02890C_A,DNA-directed RNA polymerase III subunit RPC3 [Source:UniProtKB/Swiss-Prot;Acc:Q5A246],595,47.3,596,299,7,8,597,7,593,2.95e-175,508,98.7,
CR_02920C_A-T-p1,B9J08_000928,PIS58430.1,920825,921685,CR_02920C_A,Aqy1p [Source:UniProtKB/TrEMBL;Acc:Q5A1Z4],273,78.3,267,54,3,21,286,10,273,3.46e-141,396,93.0,
CR_02940C_A-T-p1,B9J08_000930,PIS58432.1,930297,931304,CR_02940C_A,"Putative ornithine transport protein, localized to the mitochondrial membrane",359,57.2,355,132,6,1,335,5,359,8.06e-135,385,100,
C6_03660C_A-T-p1,B9J08_000932,PIS58434.1,934859,936088,C6_03660C_A,Aminophospholipid translocase regulatory protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQ78],396,62.1,409,142,3,1,409,1,396,1.01e-187,524,100,
C6_03650C_A-T-p1,B9J08_000933,PIS58435.1,936483,937886,C6_03650C_A,CCR4-NOT core DEDD family RNase subunit [Source:UniProtKB/TrEMBL;Acc:Q5A8L5],492,56.7,390,134,8,61,449,86,441,5.19e-131,386,83.3,
C6_03640W_A-T-p1,B9J08_000934,PIS58436.1,937983,938813,C6_03640W_A,Nucleolar GTP-binding protein 2 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQ82],533,86.3,503,65,2,1,500,1,502,2.59e-318,866,91.4,
C6_03330C_A-T-p1,B9J08_000935,PIS58437.1,941773,944601,C6_03330C_A,PX domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQ52],921,38.6,944,477,24,7,912,15,893,7.13e-193,577,96.2,
C6_02830W_A-T-p1,B9J08_000936,PIS58438.1,945680,947923,C6_02830W_A,Mnn4-4p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PQ19],872,40.9,771,365,16,51,742,113,871,5.95e-194,571,92.6,
C6_03800C_A-T-p1,B9J08_000937,PIS58439.1,948298,950058,C6_03800C_A,"Putative membrane protein with a predicted role in zinc ion homeostasis, Hap43-induced, fluconazole-induced, rat catheter and Spider biofilm induced",616,48.9,591,239,12,39,582,36,610,2.74e-183,528,92.8,
C6_03790C_A-T-p1,B9J08_000938,PIS58440.1,952961,954661,C6_03790C_A,MFS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5A8J5],546,66.9,544,157,2,3,545,8,529,2.16e-264,731,95.9,
C4_05700W_A-T-p1,B9J08_000939,PIS58441.1,957104,960190,C4_05700W_A,Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PME2],971,42.7,1071,415,22,23,1021,25,968,7.03e-248,723,97.2,
C1_02160W_A-T-p1,B9J08_000941,PIS58443.1,962794,963318,C1_02160W_A,Trafficking protein particle complex subunit [Source:UniProtKB/TrEMBL;Acc:Q59VY5],168,52.8,176,67,2,1,172,1,164,2.37e-55,170,98.9,
C1_02190W_A-T-p1,B9J08_000942,PIS58444.1,964224,965177,C1_02190W_A,Methyltransferase-like protein [Source:UniProtKB/TrEMBL;Acc:Q59VY2],312,82.2,309,55,0,6,314,3,311,6.60e-198,543,97.5,
C1_02220C_A-T-p1,B9J08_000944,PIS58446.1,968701,969432,C1_02220C_A,"Putative protein of unknown function, stationary phase enriched protein",336,62.1,253,84,6,2,243,85,336,7.69e-103,300,99.6,
C1_02230W_A-T-p1,B9J08_000945,PIS58447.1,970169,971893,C1_02230W_A,Septation protein 7 [Source:UniProtKB/Swiss-Prot;Acc:Q59VX8],670,60.0,577,184,8,12,545,21,593,1.69e-215,612,93.0,
C1_02240W_A-T-p1,B9J08_000946,PIS58448.1,972542,975145,C1_02240W_A,Importin N-terminal domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59VX7],875,57.1,868,369,2,1,865,1,868,0.0,986,99.8,
C1_02250W_A-T-p1,B9J08_000947,PIS58449.1,975426,976118,C1_02250W_A,Dolichyldiphosphatase [Source:UniProtKB/TrEMBL;Acc:Q59VX6],241,55.3,208,91,1,10,215,8,215,6.41e-79,235,89.6,
C1_02260C_A-T-p1,B9J08_000948,PIS58450.1,976292,977515,C1_02260C_A,Arf-GAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCP6],379,58.2,364,126,4,1,340,1,362,1.46e-136,394,83.5,
C1_02270C_A-T-p1,B9J08_000949,PIS58451.1,978148,979014,C1_02270C_A,"Putative oxidoreductase, Spider biofilm induced",292,68.7,281,85,2,3,282,5,283,3.74e-129,367,97.2,
C1_02280C_A-T-p1,B9J08_000950,PIS58452.1,979165,981588,C1_02280C_A,SMK-1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCN8],980,40.3,828,357,17,2,716,26,829,8.71e-176,530,88.6,
C1_02290C_A-T-p1,B9J08_000951,PIS58453.1,982235,983284,C1_02290C_A,ATP synthase complex assembly protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCP8],403,55.6,306,133,3,44,348,97,400,1.93e-122,356,87.4,
C1_02300W_A-T-p1,B9J08_000952,PIS58454.1,983465,983827,C1_02300W_A,Prefolding complex chaperone subunit [Source:UniProtKB/TrEMBL;Acc:Q59VX1],121,50.8,120,57,1,3,120,1,120,7.73e-35,114,98.3,
C1_02310C_A-T-p1,B9J08_000953,PIS58455.1,984091,984414,C1_02310C_A,EKC/KEOPS complex subunit GON7 [Source:UniProtKB/Swiss-Prot;Acc:Q59W04],121,51.3,115,42,3,4,104,3,117,1.69e-30,103,94.4,
C1_02320C_A-T-p1,B9J08_000954,PIS58456.1,984524,986137,C1_02320C_A,6PF2K domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCP7],543,60.2,540,186,7,6,536,23,542,5.73e-225,630,98.9,
C1_02330C_A-T-p1,B9J08_000955,PIS58457.1,987417,987781,C1_02330C_A,Ribosomal 60S subunit protein L26B [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCQ5],127,73.2,127,34,0,1,127,1,127,7.94e-59,176,100,
C1_02350W_A-T-p1,B9J08_000957,PIS58458.1,989331,990095,C1_02350W_A,Mitochondrial import inner membrane translocase subunit TIM21 [Source:UniProtKB/Swiss-Prot;Acc:Q59VW7],268,57.1,189,74,3,67,254,86,268,1.21e-68,211,74.0,
C1_02360C_A-T-p1,B9J08_000958,PIS58459.1,990812,992536,C1_02360C_A,"1,3-beta-glucanosyltransferase PGA5 [Source:UniProtKB/Swiss-Prot;Acc:Q59VW6]",641,44.1,454,222,6,28,466,50,486,7.81e-125,379,76.5,
C1_02370C_A-T-p1,B9J08_000959,PIS58460.1,992805,995660,C1_02370C_A,"Ortholog of C. dubliniensis CD36 : Cd36_02210, C. parapsilosis CDC317 : CPAR2_106350, C. auris B8441 : B9J08_000959 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_116785",1209,26.1,1255,539,40,13,951,24,1206,2.93e-69,249,98.7,
C1_02380C_A-T-p1,B9J08_000960,PIS58461.1,996799,997353,C1_02380C_A,Arf family GTPase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCQ6],200,46.5,200,89,2,1,182,1,200,3.01e-63,192,98.9,
C1_02390W_A-T-p1,B9J08_000961,PIS58462.1,997578,999596,C1_02390W_A,DRMBL domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCQ2],830,41.5,612,254,15,162,670,218,828,2.07e-139,426,75.7,
C1_02410C_A-T-p1,B9J08_000962,PIS58463.1,999697,1000689,C1_02410C_A,"Has domain(s) with predicted role in retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum and integral component of membrane localization",357,56.9,334,126,3,12,327,11,344,2.11e-118,343,95.8,
C1_02400C_A-T-p1,B9J08_000963,PIS58464.1,1001451,1002749,C1_02400C_A,"Alpha-1,6-mannosyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCR3]",444,46.8,436,212,8,7,429,11,439,3.13e-135,394,97.9,
C1_02420C_A-T-p1,B9J08_000964,PIS58465.1,1002873,1008539,C1_02420C_A,"1,3-beta-D-glucan-UDP glucosyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCT0]",1897,85.6,1799,248,6,74,1862,79,1876,0.0,3096,94.8,
C1_02430C_A-T-p1,B9J08_000965,PIS58466.1,1011519,1013329,C1_02430C_A,Eukaryotic translation initiation factor 2A [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCQ3],643,61.6,646,208,8,1,609,1,643,1.27e-277,770,99.7,
C1_11730W_A-T-p1,B9J08_000966,PIS58467.1,1014276,1017686,C1_11730W_A,TPR_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PF82],1121,53.3,407,184,4,669,1075,719,1119,4.51e-136,439,35.8,
C1_11690W_A-T-p1,B9J08_000967,PIS58468.1,1020415,1021731,C1_11690W_A,GATA-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59TU4],472,33.4,413,149,12,10,365,65,408,3.95e-26,108,81.3,
C1_11680C_A-T-p1,B9J08_000968,PIS58469.1,1023631,1023888,C1_11680C_A,"(orf19.1150.1) Ortholog of C. dubliniensis CD36 : Cd36_10990, C. parapsilosis CDC317 : CPAR2_804585, C. auris B8441 : B9J08_000968 and Candida tenuis NRRL Y-1498 : cten_CGOB_00256",73,43.1,72,41,0,1,72,1,72,3.26e-18,69.7,84.7,
C1_00390W_A-T-p1,B9J08_000969,PIS58470.1,1025248,1028454,C1_00390W_A,Cation_ATPase_N domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5ABA1],1067,63.8,1039,341,14,52,1072,39,1060,0.0,1187,94.8,
C3_07770C_A-T-p1,B9J08_000970,PIS58471.1,1028602,1030353,C3_07770C_A,CAP-Gly domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKW0],301,65.0,80,27,1,1,80,1,79,6.03e-26,106,13.7,
C3_07790W_A-T-p1,B9J08_000972,PIS58473.1,1035709,1036740,C3_07790W_A,Std1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PKV5],335,60.2,349,117,10,1,341,1,335,1.07e-116,339,99.4,
C3_07800C_A-T-p1,B9J08_000973,PIS58474.1,1036846,1037514,C3_07800C_A,Fcf2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PL04],207,50.2,215,93,3,8,222,7,207,1.12e-59,184,96.8,
C1_02720W_A-T-p1,B9J08_000974,PIS58475.1,1037639,1038637,C1_02720W_A,C2H2-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5AI92],397,41.7,278,120,7,21,262,36,307,2.06e-67,214,72.9,
C1_02710W_A-T-p1,B9J08_000975,PIS58476.1,1038971,1040461,C1_02710W_A,Phenylalanine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PCT4],496,78.7,494,103,2,1,492,1,494,2.46e-289,789,99.2,
